date,badge,title,notice_id,url
2025.03.11,점검,3월 12일(수) 정기 점검 안내,13065,https://m-lostark.game.onstove.com/News/Notice/Views/13065
2025.03.12,공지,3월 13일(목) 로스트아크 임시 점검 안내,13068,https://m-lostark.game.onstove.com/News/Notice/Views/13068
2025.03.12,공지,3월 12일(수) 업데이트 내역 안내,13067,https://m-lostark.game.onstove.com/News/Notice/Views/13067
2025.03.13,공지,3월 13일(목) 로스트아크 임시 점검 완료 안내,13069,https://m-lostark.game.onstove.com/News/Notice/Views/13069
2025.03.18,점검,3월 19일(수) 정기 점검 안내,13071,https://m-lostark.game.onstove.com/News/Notice/Views/13071
2025.03.19,공지,3월 19일(수) 업데이트 내역 안내,13073,https://m-lostark.game.onstove.com/News/Notice/Views/13073
2025.03.25,점검,3월 26일(수) 정기 점검 안내,13075,https://m-lostark.game.onstove.com/News/Notice/Views/13075
2025.03.26,공지,3월 26일(수) 업데이트 내역 안내,13078,https://m-lostark.game.onstove.com/News/Notice/Views/13078
2025.04.01,점검,4월 2일(수) 정기 점검 안내,13079,https://m-lostark.game.onstove.com/News/Notice/Views/13079
2025.04.02,점검,4월 3일(목) 로스트아크 임시 점검 안내,13083,https://m-lostark.game.onstove.com/News/Notice/Views/13083
2025.04.02,공지,4월 2일(수) 업데이트 내역 안내,13082,https://m-lostark.game.onstove.com/News/Notice/Views/13082
2025.04.03,공지,4월 3일(목) 로스트아크 임시 점검 완료 안내,13084,https://m-lostark.game.onstove.com/News/Notice/Views/13084
2025.04.08,점검,4월 9일(수) 정기 점검 안내,13085,https://m-lostark.game.onstove.com/News/Notice/Views/13085
2025.04.09,공지,4월 9일(수) 클라이언트 패치 안내,13092,https://m-lostark.game.onstove.com/News/Notice/Views/13092
2025.04.09,공지,4월 9일(수) 업데이트 내역 안내,13091,https://m-lostark.game.onstove.com/News/Notice/Views/13091
2025.04.10,공지,4월 10일(목) 클라이언트 패치 안내,13093,https://m-lostark.game.onstove.com/News/Notice/Views/13093
2025.04.15,점검,4월 16일(수) 정기 점검 안내,13094,https://m-lostark.game.onstove.com/News/Notice/Views/13094
2025.04.16,공지,4월 16일(수) 업데이트 내역 안내 (내용 추가),13098,https://m-lostark.game.onstove.com/News/Notice/Views/13098
2025.04.21,점검,4월 23일(수) 정기 점검 안내,13099,https://m-lostark.game.onstove.com/News/Notice/Views/13099
2025.04.23,공지,4월 23일(수) 업데이트 내역 안내,13102,https://m-lostark.game.onstove.com/News/Notice/Views/13102
2025.04.29,점검,4월 30일(수) 정기 점검 안내,13103,https://m-lostark.game.onstove.com/News/Notice/Views/13103
2025.04.30,공지,4월 30일(수) 로스트아크 정기 점검 완료 안내 (내용 추가),13110,https://m-lostark.game.onstove.com/News/Notice/Views/13110
2025.05.06,점검,5월 7일(수) 정기 점검 안내,13111,https://m-lostark.game.onstove.com/News/Notice/Views/13111
2025.05.07,점검,5월 8일(목) 로스트아크 임시 점검 안내,13118,https://m-lostark.game.onstove.com/News/Notice/Views/13118
2025.05.07,공지,5월 7일(수) 클라이언트 패치 안내,13117,https://m-lostark.game.onstove.com/News/Notice/Views/13117
2025.05.07,공지,5월 7일(수) 업데이트 내역 안내,13116,https://m-lostark.game.onstove.com/News/Notice/Views/13116
2025.05.08,공지,5월 8일(목) 로스트아크 임시 점검 완료 안내,13119,https://m-lostark.game.onstove.com/News/Notice/Views/13119
2025.05.13,점검,5월 14일(수) 정기 점검 안내,13120,https://m-lostark.game.onstove.com/News/Notice/Views/13120
2025.05.14,공지,5월 14일(수) 업데이트 내역 안내,13123,https://m-lostark.game.onstove.com/News/Notice/Views/13123
2025.05.20,점검,5월 21일(수) 정기 점검 안내,13125,https://m-lostark.game.onstove.com/News/Notice/Views/13125
2025.05.21,공지,5월 21일(수) 업데이트 내역 안내,13127,https://m-lostark.game.onstove.com/News/Notice/Views/13127
2025.05.27,점검,5월 28일(수) 정기 점검 안내,13128,https://m-lostark.game.onstove.com/News/Notice/Views/13128
2025.05.28,공지,5월 28일(수) 업데이트 내역 안내,13131,https://m-lostark.game.onstove.com/News/Notice/Views/13131
2025.05.28,공지,보석 조율 시스템 추가 예정사항 사전 안내 (5/28 내용 수정),13112,https://m-lostark.game.onstove.com/News/Notice/Views/13112
2025.06.03,점검,6월 4일(수) 정기 점검 안내,13133,https://m-lostark.game.onstove.com/News/Notice/Views/13133
2025.06.04,공지,6월 4일(수) 업데이트 내역 안내,13136,https://m-lostark.game.onstove.com/News/Notice/Views/13136
2025.06.10,점검,6월 11일(수) 정기 점검 안내,13138,https://m-lostark.game.onstove.com/News/Notice/Views/13138
2025.06.11,공지,6월 11일(수) 업데이트 내역 안내,13140,https://m-lostark.game.onstove.com/News/Notice/Views/13140
2025.06.17,점검,6월 18일(수) 정기 점검 안내,13141,https://m-lostark.game.onstove.com/News/Notice/Views/13141
2025.06.18,공지,6월 18일(수) 로스트아크 정기 점검 완료 안내,13143,https://m-lostark.game.onstove.com/News/Notice/Views/13143
2025.06.24,점검,6월 25일(수) 정기 점검 안내,13145,https://m-lostark.game.onstove.com/News/Notice/Views/13145
2025.06.25,점검,6월 26일(목) 로스트아크 임시 점검 안내,13151,https://m-lostark.game.onstove.com/News/Notice/Views/13151
2025.06.25,공지,6월 25일(수) 클라이언트 패치 안내,13150,https://m-lostark.game.onstove.com/News/Notice/Views/13150
2025.06.25,공지,6월 25일(수) 업데이트 내역 안내(내용 추가),13148,https://m-lostark.game.onstove.com/News/Notice/Views/13148
2025.06.26,공지,6월 27일(금) 로스트아크 임시 점검 안내,13155,https://m-lostark.game.onstove.com/News/Notice/Views/13155
2025.06.26,공지,6월 26일(목) 공식 홈페이지 패치 안내(내용 추가),13153,https://m-lostark.game.onstove.com/News/Notice/Views/13153
2025.06.26,공지,6월 26일(목) 로스트아크 임시 점검 완료 안내(내용 추가),13152,https://m-lostark.game.onstove.com/News/Notice/Views/13152
2025.06.27,공지,6월 27일(금) 로스트아크 임시 점검 완료 안내,13156,https://m-lostark.game.onstove.com/News/Notice/Views/13156
2025.07.01,점검,7월 2일(수) 정기 점검 안내,13157,https://m-lostark.game.onstove.com/News/Notice/Views/13157
2025.07.02,공지,7월 2일(수) 업데이트 내역 안내 (내용 수정),13160,https://m-lostark.game.onstove.com/News/Notice/Views/13160
2025.07.08,점검,7월 9일(수) 정기 점검 안내,13161,https://m-lostark.game.onstove.com/News/Notice/Views/13161
2025.07.09,공지,7월 9일(수) 업데이트 내역 안내 (내용 수정),13164,https://m-lostark.game.onstove.com/News/Notice/Views/13164
2025.07.10,공지,7월 10일(목) 클라이언트 패치 안내,13165,https://m-lostark.game.onstove.com/News/Notice/Views/13165
2025.07.15,점검,7월 16일(수) 정기 점검 안내,13166,https://m-lostark.game.onstove.com/News/Notice/Views/13166
2025.07.16,공지,7월 16일(수) 업데이트 내역 안내,13168,https://m-lostark.game.onstove.com/News/Notice/Views/13168
2025.07.22,점검,7월 23일(수) 정기 점검 안내,13169,https://m-lostark.game.onstove.com/News/Notice/Views/13169
2025.07.23,공지,7월 24일(목) 로스트아크 임시 점검 안내,13178,https://m-lostark.game.onstove.com/News/Notice/Views/13178
2025.07.23,공지,7월 23일(수) 클라이언트 패치 안내,13177,https://m-lostark.game.onstove.com/News/Notice/Views/13177
2025.07.23,공지,7월 23일(수) 업데이트 내역 안내 (내용 수정),13173,https://m-lostark.game.onstove.com/News/Notice/Views/13173
2025.07.24,공지,7월 24일(목) 로스트아크 임시 점검 완료 안내,13179,https://m-lostark.game.onstove.com/News/Notice/Views/13179
2025.07.25,공지,7월 26일(토) 로스트아크 임시 점검 안내,13180,https://m-lostark.game.onstove.com/News/Notice/Views/13180
2025.07.26,공지,7월 26일(토) 12시 10분 로스트아크 임시 점검 완료 안내,13184,https://m-lostark.game.onstove.com/News/Notice/Views/13184
2025.07.26,공지,7월 26일(토) 12시 10분 로스트아크 임시 점검 안내,13183,https://m-lostark.game.onstove.com/News/Notice/Views/13183
